Þeir eru mjög ánægðir.	Elín_Pálmadóttir
Hún svarar honum ekki.	Vigdís_Grímsdóttir
En bíðum við.	Andrés_Indriðason
Er þetta pabbi þinn?	Andrés_Indriðason
Þetta voru kyrr kjör.	Lena_og_Árni_Bergmann
Alltaf annaðhvort eða.	Elín_Pálmadóttir
Ég hugsa það.	Andrés_Indriðason
Því galdrar voru það ekki.	Ólafur_Jóhann_Ólafsson
Óskar þess að vera ekki ein.	Vigdís_Grímsdóttir
þá átti að svara: þá fæddist Jesús.	Lena_og_Árni_Bergmann
Ég finn til með þér.	Vigdís_Grímsdóttir
Ég vissi það ekki.	Andrés_Indriðason
Við erum sammála um það.	Sigmundur_Ernir_Rúnarsson
Ljósin hafa verið slökkt frammi í holi.	Sigmundur_Ernir_Rúnarsson
Biður guð í hljóði.	Vigdís_Grímsdóttir
Hann er með hendurnar fyrir aftan bak.	Vigdís_Grímsdóttir
Nú versnar í því.	Lena_og_Árni_Bergmann
Sverð þess bleikfölt.	Vigdís_Grímsdóttir
Þeir skildu okkur eftir einar.	Vigdís_Grímsdóttir
Hún hættir að strjúka hendur mínar.	Vigdís_Grímsdóttir
Þetta voru aðallega rímur, árbækur og sendibréf.	Guðlaug_Richter
Ég get nú alveg verið ein mamma.	Vigdís_Grímsdóttir
Hvað meinarðu?	Sigmundur_Ernir_Rúnarsson
Okkur hryllti við.	Sigmundur_Ernir_Rúnarsson
En mömmu varð hann að hjálpa.	Vigdís_Grímsdóttir
Hvað gat ég gert?	Ólafur_Jóhann_Ólafsson
En hann verkjar.	Vigdís_Grímsdóttir
Gengur burt.	Vigdís_Grímsdóttir
Þú ert prinsinn.	Vigdís_Grímsdóttir
Mér nægði að mamma væri ánægð.	Vigdís_Grímsdóttir
Hvílíkur ránfiskur!	Eðvarð_Ingólfsson
Faðmur hans umlykur lágreist svört húsin.	Vigdís_Grímsdóttir
Ég strýk.	Vigdís_Grímsdóttir
Valdimar tvísté við hlið mér.	Ólafur_Jóhann_Ólafsson
Ísbjörg sitt.	Vigdís_Grímsdóttir
Reynt að komast vestur	Eðvarð_Ingólfsson
það var ekki lengur nein hindrun.	Sigmundur_Ernir_Rúnarsson
Ekkert frekar en mér.	Andrés_Indriðason
„Á morgun?“ 	Guðlaug_Richter
Horfði á mig hissa.	Andrés_Indriðason
Það eru menn hérna!	Andrés_Indriðason
Átti ég annars ekki heima hér?	Andrés_Indriðason
Hann ætlar að keyra Dísu heim.	Andrés_Indriðason
Getur hann eitthvað kennt þér?	Andrés_Indriðason
Vill ekki vera.	Vigdís_Grímsdóttir
Hvað þær voru ólíkar!	Andrés_Indriðason
„Þú lést hann reka mig“ 	Ólafur_Jóhann_Ólafsson
Ég er dösuð.	Vigdís_Grímsdóttir
Já, sagði ég.	Andrés_Indriðason
Augu hans eru grá undir þykkum brúnum.	Vigdís_Grímsdóttir
Faðir Gerðar.	Elín_Pálmadóttir
Mig langar ekkert í skóla.	Vigdís_Grímsdóttir
Trúir varla að stundin sé runnin upp.	Vigdís_Grímsdóttir
Nú er nóg komið.	Vigdís_Grímsdóttir
Nú þyrfti hún að standa sig.	Sigmundur_Ernir_Rúnarsson
Föst við skuggann.	Vigdís_Grímsdóttir
Fjarlægan tón.	Vigdís_Grímsdóttir
Fiskur var yfirleitt veiddur á línu.	Eðvarð_Ingólfsson
Nú var komið að því.	Sigmundur_Ernir_Rúnarsson
Nema heima.	Vigdís_Grímsdóttir
Jón Agnar lítur brosleitur til frænda.	Andrés_Indriðason
Vígsla hans verður falleg.	Vigdís_Grímsdóttir
Hann grípur um hönd mína.	Vigdís_Grímsdóttir
Tek skýrslu.	Vigdís_Grímsdóttir
Mest höfðu menn „ástandið“ milli tannanna.	Lena_og_Árni_Bergmann
Virðir fyrir þér tærnar á þér.	Vigdís_Grímsdóttir
Hann horfði lengi í spegilinn.	Ólafur_Jóhann_Ólafsson
Orðskrúð átti ekki við í hans tilviki.	Sigmundur_Ernir_Rúnarsson
Hin stelpan var Áslaug.	Andrés_Indriðason
Týri kallinn, komdu.	Guðlaug_Richter
Hún æfði sig oft í búrinu.	Guðlaug_Richter
Ég skil.	Vigdís_Grímsdóttir
Hún hallaði sér alveg að mér.	Andrés_Indriðason
Á blaðið hefurðu skrifað.	Vigdís_Grímsdóttir
Og svo töluðum við saman allt kvöldið.	Vigdís_Grímsdóttir
Hefur fallegar hendur.	Vigdís_Grímsdóttir
Hann strauk yfir þunnhærðan hvirfilinn og glotti.	Andrés_Indriðason
Þögn minni sem þú rýfur ekki.	Vigdís_Grímsdóttir
elskast hægt!	Andrés_Indriðason
Þetta var heilög stund.	Sigmundur_Ernir_Rúnarsson
Ég sé augasteina hans dökkna.	Vigdís_Grímsdóttir
„Við skulum borða eitthvað“ sagði Friðrik.	Ólafur_Jóhann_Ólafsson
Það sér hann núna.	Vigdís_Grímsdóttir
Hann þagnaði, meðan hann tuggði hneturnar.	Ólafur_Jóhann_Ólafsson
Hún tók að skjálfa.	Vigdís_Grímsdóttir
Læt rödd mína renna saman við ógnina.	Vigdís_Grímsdóttir
Og það skil ég vel.	Ólafur_Jóhann_Ólafsson
„Hver sagði þér þetta?“ 	Ólafur_Jóhann_Ólafsson
Strákarnir kinkuðu allir kolli ákveðnir í fasi.	Guðlaug_Richter
Mér sýnist það svona á öllu.	Andrés_Indriðason
Eftir hverju er hann að fiska?	Ólafur_Jóhann_Ólafsson
Ísbjörg var steinblind á hann pabba sinn.	Vigdís_Grímsdóttir
Það var.	Andrés_Indriðason
Já, ég efa það stórlega.	Ólafur_Jóhann_Ólafsson
Hvað kom Marta þessu máli við?	Andrés_Indriðason
Hreyfi fingurna.	Vigdís_Grímsdóttir
Nei, ég segi nú svona.	Andrés_Indriðason
Þurfti ekki að spyrja.	Andrés_Indriðason
Þú færð hann ekki.	Andrés_Indriðason
Hendist framhjá eins og hraðlest að næturþeli.	Ólafur_Jóhann_Ólafsson
Hurðin skellur aftur.	Vigdís_Grímsdóttir
Þú getur verið óhræddur.	Vigdís_Grímsdóttir
Já ég skil það.	Vigdís_Grímsdóttir
Það er staðreynd.	Vigdís_Grímsdóttir
Hvað heldurðu!	Andrés_Indriðason
Þær eru ekki allar heppnar.	Vigdís_Grímsdóttir
Hún fjarlægist klefann.	Vigdís_Grímsdóttir
Eins og við öll.	Andrés_Indriðason
æpti amma á eftir Týra.	Guðlaug_Richter
En þau þurfa þess ekki.	Vigdís_Grímsdóttir
Hendur og lim.	Vigdís_Grímsdóttir
Það eru gestir.	Andrés_Indriðason
Henni líst vel á þig.	Ólafur_Jóhann_Ólafsson
Varð að vita það.	Ólafur_Jóhann_Ólafsson
Eigin hömlum.	Sigmundur_Ernir_Rúnarsson
„Segðu henni að fara frá tröppunum“ 	Guðlaug_Richter
Fitlar við lykla.	Vigdís_Grímsdóttir
„Nú jæja“ sagði Dadda.	Guðlaug_Richter
Sólskinið grasið og söngurinn í trjánum blikna.	Ólafur_Jóhann_Ólafsson
Og meira gin og tónik.	Ólafur_Jóhann_Ólafsson
Læsir í hann augunum.	Vigdís_Grímsdóttir
Það var svo mikið um að vera.	Guðlaug_Richter
Hún var að hlusta.	Ólafur_Jóhann_Ólafsson
Þú ert hræddur Pétur.	Vigdís_Grímsdóttir
Í Fjörðinn fer ekkert okkar oftar.	Vigdís_Grímsdóttir
Allt verður bráðum einsog ekkert hafi gerst.	Vigdís_Grímsdóttir
Ætlar að þrýsta sér út um nefið.	Vigdís_Grímsdóttir
En það var vissulega ekki mögulegt.	Lena_og_Árni_Bergmann
kallaði hann.	Guðlaug_Richter
Annar fór til Hríseyjar og hét Sporður.	Eðvarð_Ingólfsson
Þá hvað?	Andrés_Indriðason
Hún berst á móti.	Vigdís_Grímsdóttir
Ég var örugg.	Vigdís_Grímsdóttir
Hún verður að ráða.	Vigdís_Grímsdóttir
Hún sækir líka mikið tónleika og óperur.	Elín_Pálmadóttir
Hann er að eyðileggja allt fyrir henni.	Vigdís_Grímsdóttir
Varir kvennanna jafn teygðar.	Vigdís_Grímsdóttir
Við skulum þá hjóla í þá saman.	Andrés_Indriðason
Hún er andstutt.	Vigdís_Grímsdóttir
Vilt bera glampandi sverð.	Vigdís_Grímsdóttir
spurði sú norska.	Sigmundur_Ernir_Rúnarsson
Finnast þeir krækjast um beinin.	Vigdís_Grímsdóttir
Það á ég líka til.	Vigdís_Grímsdóttir
Langar að hrista mig til.	Vigdís_Grímsdóttir
Ég virti plötuna fyrir mér.	Andrés_Indriðason
„Það er aldrei að vita“ sagði hann.	Ólafur_Jóhann_Ólafsson
Ekki nokkra.	Ólafur_Jóhann_Ólafsson
Ný vottorð um heilbrigði stofnsins	Eðvarð_Ingólfsson
Þá var faðir minn að heiman.	Eðvarð_Ingólfsson
Þitt að fara eftir þeim.	Vigdís_Grímsdóttir
Handtök hans voru hlý.	Eðvarð_Ingólfsson
Hún var lítil og frekar rengluleg.	Andrés_Indriðason
Sá engar í fljótu bragði.	Þórarinn_Eldjárn
Hvað er þessi maður að kalla?	Vigdís_Grímsdóttir
Nota hann til að dyljast.	Vigdís_Grímsdóttir
Færa allt úr stað.	Vigdís_Grímsdóttir
Bakarinn varð alveg undrandi.	Guðlaug_Richter
Bláleitir með ljósri loðnu.	Vigdís_Grímsdóttir
Hvað er gott og hvað er vont.	Ólafur_Jóhann_Ólafsson
Hvað átti ég að segja?	Andrés_Indriðason
Helgi hvetur Gerði óspart.	Elín_Pálmadóttir
Þeirra lokað.	Vigdís_Grímsdóttir
Kona dimmunnar	Vigdís_Grímsdóttir
Hún verður þess vör.	Vigdís_Grímsdóttir
Dagarnir eru hver öðrum líkir.	Vigdís_Grímsdóttir
Með þér.	Vigdís_Grímsdóttir
Svo langt er hún þó komin.	Vigdís_Grímsdóttir
Valdimar hneigði sig á móti.	Ólafur_Jóhann_Ólafsson
Og svitnar.	Vigdís_Grímsdóttir
Vasalokin eydd.	Vigdís_Grímsdóttir
Ég brosi til hans.	Vigdís_Grímsdóttir
Hann átti næsta leik.	Andrés_Indriðason
Það var svo sem við hæfi.	Sigmundur_Ernir_Rúnarsson
Lolla kinkaði kolli.	Andrés_Indriðason
Það kom ekkert svar.	Andrés_Indriðason
Hann verður víst ekki meira hér.	Andrés_Indriðason
Um allt annað má tala.	Vigdís_Grímsdóttir
Vilhjálmur stendur ennþá yfir mér.	Vigdís_Grímsdóttir
Veit hvernig fólk þetta er.	Vigdís_Grímsdóttir
Ég fer ekki aftur.	Ólafur_Jóhann_Ólafsson
Ég vorkenndi mömmu.	Andrés_Indriðason
Hún meinar það.	Vigdís_Grímsdóttir
Komum okkur að efninu Ísbjörg.	Vigdís_Grímsdóttir
Flugan skellur niður.	Vigdís_Grímsdóttir
Sjálf er ég samt óánægð með myndina.	Elín_Pálmadóttir
Hún gerir það.	Vigdís_Grímsdóttir
Hugsun hennar kemst á rétt spor.	Vigdís_Grímsdóttir
Teppi fyrir trýninu.	Vigdís_Grímsdóttir
Ógna honum.	Vigdís_Grímsdóttir
Hleypur yfir túnið.	Vigdís_Grímsdóttir
Með hana viltu vinna.	Vigdís_Grímsdóttir
Frjókornin sáldrast niður við fætur hennar.	Vigdís_Grímsdóttir
Dísa á plötuna.	Andrés_Indriðason
Og sleikja.	Vigdís_Grímsdóttir
og hvað svo næst?	Sigmundur_Ernir_Rúnarsson
Leikur einn.	Ólafur_Jóhann_Ólafsson
Læknarnir höfðu verið látnir lausir.	Lena_og_Árni_Bergmann
Þetta var í júnílok.	Lena_og_Árni_Bergmann
Nei, heldurðu það?	Andrés_Indriðason
Nei, hvað?	Andrés_Indriðason
Íshröngl var allt um kring.	Eðvarð_Ingólfsson
Tilbúin að sýna hvað í henni býr.	Vigdís_Grímsdóttir
Það var fallegur dagur, sólskin og logn.	Eðvarð_Ingólfsson
Við erum góðir vinir.	Ólafur_Jóhann_Ólafsson
Sem ég þoli varla sjálf.	Vigdís_Grímsdóttir
Gerði hann sér dælt við konur?	Ólafur_Jóhann_Ólafsson
Það var ekkert við því að gera.	Andrés_Indriðason
Stórar nasir.	Vigdís_Grímsdóttir
endurtók kona mín.	Ólafur_Jóhann_Ólafsson
Hún yrði frjáls.	Vigdís_Grímsdóttir
Hún svarar manninum ekki.	Vigdís_Grímsdóttir
Af hverju spurði ég ekki eitthvað meira?	Andrés_Indriðason
Því er ekki lokið.	Vigdís_Grímsdóttir
Leitaði hans.	Vigdís_Grímsdóttir
Vitiði eitthvað hvað er að?	Sigmundur_Ernir_Rúnarsson
Nýtt hólf- nýr hlátur	Vigdís_Grímsdóttir
„Hvar?“ 	Ólafur_Jóhann_Ólafsson
Afar erfitt.	Ólafur_Jóhann_Ólafsson
spurði sonur minn.	Ólafur_Jóhann_Ólafsson
Hvað sem tautaði og raulaði.	Sigmundur_Ernir_Rúnarsson
Sá er ánægður í dag, hugsaði Friðrik.	Ólafur_Jóhann_Ólafsson
Frænkan hristi höfuðið og hló.	Andrés_Indriðason
Ég er þurr í augunum.	Vigdís_Grímsdóttir
Litla trippið fór sínu fram í friði.	Sigmundur_Ernir_Rúnarsson
Má ég kynna.	Andrés_Indriðason
Er vatninu skvett framan í mann.	Vigdís_Grímsdóttir
Kemurðu með eða ekki.	Andrés_Indriðason
Ástmögur hans.	Vigdís_Grímsdóttir
En Gamli hristi höfuðið.	Guðlaug_Richter
Að við náum saman í huganum.	Sigmundur_Ernir_Rúnarsson
Það er engin saga.	Vigdís_Grímsdóttir
Ég sé það nú alveg á þér!	Andrés_Indriðason
„Já, ég veit“ sagði Stjáni.	Guðlaug_Richter
Þá sé betra að gefa.	Vigdís_Grímsdóttir
Hvað komu henni við annarra endadægur?	Vigdís_Grímsdóttir
Heilög skylda.	Ólafur_Jóhann_Ólafsson
Þeir tala allir um París.	Elín_Pálmadóttir
Þú vilt engu breyta.	Vigdís_Grímsdóttir
Friðrik afþakkaði.	Ólafur_Jóhann_Ólafsson
Kveðst aldrei gleyma þeim.	Elín_Pálmadóttir
Orð hennar eru gegnsæ.	Vigdís_Grímsdóttir
Þrjú ókunn andlit liðu framhjá.	Guðlaug_Richter
Ég hefi nokkrar hugmyndir.	Elín_Pálmadóttir
Þú veist að ég elska þig.	Vigdís_Grímsdóttir
Það hringlar í sálinni.	Ólafur_Jóhann_Ólafsson
Stillir henni upp við vegg.	Vigdís_Grímsdóttir
Stóð við loforð sín.	Vigdís_Grímsdóttir
Aðrir ekki.	Andrés_Indriðason
Eða svo gott sem.	Andrés_Indriðason
Þetta verða meira en frómar óskir.	Elín_Pálmadóttir
Hún leit á hann alveg undrandi.	Guðlaug_Richter
Þá fór líka að birta yfir staðnum.	Eðvarð_Ingólfsson
Alþingi skerst í leikinn	Eðvarð_Ingólfsson
Hauskúpan þenst út.	Vigdís_Grímsdóttir
„Ég þarf að fara núna“ 	Guðlaug_Richter
Þú getur falið hann inni á.	Guðlaug_Richter
Fyrstu árin í Hólminum	Eðvarð_Ingólfsson
Og eyrun að sjálfsögðu líka.	Lena_og_Árni_Bergmann
spurði Snorri.	Lena_og_Árni_Bergmann
Hún hafði engu að tapa.	Guðlaug_Richter
Hann stynur.	Andrés_Indriðason
Eitthvað hlaut að gerast.	Sigmundur_Ernir_Rúnarsson
Þú ert varla nema barn ennþá.	Guðlaug_Richter
Þér er brugðið.	Vigdís_Grímsdóttir
spurði hann.	Lena_og_Árni_Bergmann
Myndin er tekin í Róm.	Elín_Pálmadóttir
Eigendur bréfanna eru margir og smáir.	Ólafur_Jóhann_Ólafsson
Velt mér við og byrjað að strjúka.	Vigdís_Grímsdóttir
Ég heyrði að Dagný stundi.	Andrés_Indriðason
Þorlákur horfði á eftir þeim.	Andrés_Indriðason
Svo bar fundum okkar sýslumanns saman.	Eðvarð_Ingólfsson
Hvaða máli skiptir mig líka þessi strákur?	Vigdís_Grímsdóttir
Hún kemst að sömu niðurstöðu og ég.	Vigdís_Grímsdóttir
spyrð þú.	Ólafur_Jóhann_Ólafsson
Gretti sig.	Sigmundur_Ernir_Rúnarsson
Hún var næst elst.	Eðvarð_Ingólfsson
Það átti líka að dansa á palli.	Andrés_Indriðason
Ég er alveg til í það líka.	Andrés_Indriðason
Og þú neyðist til að svara mér.	Vigdís_Grímsdóttir
Tárin voru að brjótast fram.	Guðlaug_Richter
Ert þú ekki sammála honum Ísbjörg?	Vigdís_Grímsdóttir
Atlot þín hafa gufað upp.	Vigdís_Grímsdóttir
Djúp strik niður með munninum.	Vigdís_Grímsdóttir
Það eitt- og annað ekki.	Sigmundur_Ernir_Rúnarsson
Þá var auðvelt að gleyma sér.	Eðvarð_Ingólfsson
Ertu eitthvað biluð.	Andrés_Indriðason
Og venjulegt líf.	Sigmundur_Ernir_Rúnarsson
Hann kemst aldrei að því.	Vigdís_Grímsdóttir
Þessi rödd!	Andrés_Indriðason
Fóstra mín	Lena_og_Árni_Bergmann
Nema svört.	Vigdís_Grímsdóttir
Og hann er ungur.	Vigdís_Grímsdóttir
okkur dytti það aldrei í hug.	Andrés_Indriðason
Og ég fer í skólann.	Vigdís_Grímsdóttir
Hann mun alltaf verða aðeins minn.	Vigdís_Grímsdóttir
Skipin bíða ekki.	Lena_og_Árni_Bergmann
Yngri systkinin pössuðu.	Sigmundur_Ernir_Rúnarsson
Já, eiginlega, sögðum við.	Sigmundur_Ernir_Rúnarsson
Augun forðast naflann.	Vigdís_Grímsdóttir
Honum líður ekki vel núna.	Andrés_Indriðason
Það er eins gott.	Andrés_Indriðason
Hvernig læt ég!	Ólafur_Jóhann_Ólafsson
Þó ekki oft.	Ólafur_Jóhann_Ólafsson
Er þetta ekki allt tóm lygi?	Andrés_Indriðason
Hvar í ósköpunum er hann?	Andrés_Indriðason
Himinninn var allt í einu orðinn öskugrár.	Andrés_Indriðason
Úlfur dæsir í gegnum nefið.	Andrés_Indriðason
Hún fer til hans.	Vigdís_Grímsdóttir
„Giftur?“ 	Ólafur_Jóhann_Ólafsson
Mér leiðist þetta.	Vigdís_Grímsdóttir
Ég náði í sæti í einum bílnum.	Eðvarð_Ingólfsson
Ég get aldrei verið með í neinu.	Guðlaug_Richter
Þeir eru komnir til að sækja hana.	Vigdís_Grímsdóttir
Strýkur honum um bakið.	Vigdís_Grímsdóttir
Kannski erum við ekki einar.	Vigdís_Grímsdóttir
Ekki oft drukkið brennivín en til morguns.	Lena_og_Árni_Bergmann
Og hún hlær hátt.	Vigdís_Grímsdóttir
Nei, ómögulega takk, Magga mín.	Guðlaug_Richter
Það fer líka svo.	Elín_Pálmadóttir
„Þú getur ennþá hætt“ sagði hún.	Ólafur_Jóhann_Ólafsson
Vanir menn, hvað heldurðu!	Andrés_Indriðason
Það er óttinn sem er andstæða lífsins.	Vigdís_Grímsdóttir
Í ágúst varð Einar Olgeirsson fimmtugur.	Lena_og_Árni_Bergmann
Ég sit aftast.	Vigdís_Grímsdóttir
Mamma er úti.	Vigdís_Grímsdóttir
Spurningin er spennandi.	Vigdís_Grímsdóttir
Og raddirnar hljóma:	Vigdís_Grímsdóttir
Þvílíkt og annað eins.	Sigmundur_Ernir_Rúnarsson
Það var aldrei að vita.	Guðlaug_Richter
En hún gerði það ekki.	Vigdís_Grímsdóttir
Verða ískur.	Vigdís_Grímsdóttir
Því hún veit það.	Ólafur_Jóhann_Ólafsson
Og þegja.	Sigmundur_Ernir_Rúnarsson
Tekið brjóst og úr móðurlífi.	Elín_Pálmadóttir
Hvers vegna lenti ég í þessu?	Ólafur_Jóhann_Ólafsson
En er vetraði sagði þetta til sín.	Elín_Pálmadóttir
þú æðir bara áfram!	Andrés_Indriðason
Strauk hvítum klónum niður svart pilsið.	Vigdís_Grímsdóttir
Meiddi það sig?	Sigmundur_Ernir_Rúnarsson
Sigmundur Ernir Rúnarsson	Sigmundur_Ernir_Rúnarsson
Getur ekki gerst hér.	Vigdís_Grímsdóttir
Ég flauta.	Vigdís_Grímsdóttir
Ég er fimmtán ára.	Andrés_Indriðason
Og Drottinn minn!	Eðvarð_Ingólfsson
Sér er nú líka hver höllin.	Vigdís_Grímsdóttir
Hefur einhver sagt það við þig?	Andrés_Indriðason
Alls ekki eins og önnur börn.	Elín_Pálmadóttir
Ekkert lítið sem er búið að skemma!	Andrés_Indriðason
Sé nokkuð stóran sal.	Vigdís_Grímsdóttir
Hún svaraði þessu ekki.	Andrés_Indriðason
Leifur seinheppni hlær.	Andrés_Indriðason
Ætti ég að strika þetta út?	Ólafur_Jóhann_Ólafsson
Hvað mörg, segi ég.	Vigdís_Grímsdóttir
Vertu viss.	Ólafur_Jóhann_Ólafsson
Sér í lagi síðdegis í björtu veðri.	Ólafur_Jóhann_Ólafsson
Það var mús!	Andrés_Indriðason
Ég borga.	Ólafur_Jóhann_Ólafsson
Hún kyngdi ótt og títt.	Guðlaug_Richter
Þetta var orðað við hann.	Eðvarð_Ingólfsson
Bara eitthvað annað en þetta rugl.	Sigmundur_Ernir_Rúnarsson
Hún var brosandi út að eyrum.	Guðlaug_Richter
Og stekkur til hennar.	Andrés_Indriðason
Straukst aðeins höndunum einu sinni gegnum hárið.	Vigdís_Grímsdóttir
Heldurðu að það gæti komið til?	Andrés_Indriðason
Ég stend enn við þau orð.	Eðvarð_Ingólfsson
Hann er stinnur.	Vigdís_Grímsdóttir
Þetta var yndisleg stund.	Sigmundur_Ernir_Rúnarsson
Hafði eitthvað komið fyrir á Íslandi?	Ólafur_Jóhann_Ólafsson
Stendur grafkyrr og glápir á okkur.	Vigdís_Grímsdóttir
Hrindir mér á rúmið.	Vigdís_Grímsdóttir
Kærir sig ekkert um að vökna.	Vigdís_Grímsdóttir
„Og við?“ 	Ólafur_Jóhann_Ólafsson
Fínn sófi!	Andrés_Indriðason
Þekkja ekki lífið.	Vigdís_Grímsdóttir
Eftir það var mér alveg sama.	Guðlaug_Richter
Hann nuddar á sér klofið.	Vigdís_Grímsdóttir
að þetta hafi verið.	Andrés_Indriðason
Hún spennist upp.	Vigdís_Grímsdóttir
Á nákvæmlega sama stað og hún byrjaði.	Andrés_Indriðason
Þú hefur verið örlátur.	Vigdís_Grímsdóttir
Ég hafði ekki tekið eftir þessu.	Andrés_Indriðason
Hún sér það.	Vigdís_Grímsdóttir
Þau eru nú bæði látin.	Eðvarð_Ingólfsson
Þið verðið að hugsa um rétt barnsins.	Sigmundur_Ernir_Rúnarsson
Ég má ekki hlæja.	Vigdís_Grímsdóttir
Viltu að ég refsi þér aftur.	Vigdís_Grímsdóttir
Sú sem tekur við.	Vigdís_Grímsdóttir
Rökkvað og svalt.	Ólafur_Jóhann_Ólafsson
Hún vinnur sína átta tíma.	Vigdís_Grímsdóttir
Vil ekki hætta.	Vigdís_Grímsdóttir
Allt á rúi og stúi.	Vigdís_Grímsdóttir
Það var gert.	Eðvarð_Ingólfsson
Nema þeir sjálfir.	Andrés_Indriðason
„Ekki kvartar hún“ 	Ólafur_Jóhann_Ólafsson
Slær til mömmu.	Vigdís_Grímsdóttir
Þegar ég segi skríðið, þá skríðið þið.	Ólafur_Jóhann_Ólafsson
En stundum verð ég að látast.	Vigdís_Grímsdóttir
Það er rökkur.	Vigdís_Grímsdóttir
Umhverfið var heillandi.	Guðlaug_Richter
Það verði einhver ráð með það.	Vigdís_Grímsdóttir
Enginn virtist veita þeim neina sérstaka athygli.	Guðlaug_Richter
Kalla til mín blekkingu mína.	Vigdís_Grímsdóttir
Ég var öruggur þar.	Ólafur_Jóhann_Ólafsson
Við þjófar, ha, ha, ha.	Andrés_Indriðason
Það var ekki nema satt og rétt.	Lena_og_Árni_Bergmann
Þú hlýtur að vera orðinn alveg uppgefinn.	Andrés_Indriðason
Þeir þola hann ekki.	Andrés_Indriðason
Nei, það er það ekki.	Ólafur_Jóhann_Ólafsson
Það var laust borð út við glugga.	Andrés_Indriðason
Hún er dauð.	Vigdís_Grímsdóttir
Og þið týnduð kerrunni sem sagt.	Guðlaug_Richter
Ekkert er betra fyrir þær.	Vigdís_Grímsdóttir
Hann lyktar allur.	Vigdís_Grímsdóttir
Hún velur einn blett á líkama mínum.	Vigdís_Grímsdóttir
Hún er heppin þegar hún kemur út.	Vigdís_Grímsdóttir
Og Vala borðaði sjö.	Guðlaug_Richter
Það hafði eignast nýjan heimavöll.	Sigmundur_Ernir_Rúnarsson
Veistu hvert þeir fóru með hann?	Andrés_Indriðason
Mikill friður yfir honum.	Andrés_Indriðason
Þú mátt eiga þetta.	Andrés_Indriðason
Verður hann.	Vigdís_Grímsdóttir
Annars sjái okkur einhver.	Vigdís_Grímsdóttir
Leggst við hlið hennar.	Vigdís_Grímsdóttir
Grunað þetta?	Ólafur_Jóhann_Ólafsson
Hún gerir tilraunir með ýmis efni.	Elín_Pálmadóttir
Þetta sé það besta fyrir hana.	Vigdís_Grímsdóttir
„Vildir þú borga honum laun?“ 	Eðvarð_Ingólfsson
„Þeir fá ekki fleiri skeyti“ 	Ólafur_Jóhann_Ólafsson
Færi mig aftur að speglinum.	Vigdís_Grímsdóttir
Datt ekki til hugar að spyrja.	Vigdís_Grímsdóttir
Sú sem hlustar.	Vigdís_Grímsdóttir
Enn ein svæfingin.	Sigmundur_Ernir_Rúnarsson
Frelsi mitt er mér afskaplega mikils virði.	Þórarinn_Eldjárn
Svo mikill strákur í henni.	Elín_Pálmadóttir
Hún hrökklast út að dyrunum.	Vigdís_Grímsdóttir
Hann þýtur upp úr rúminu.	Vigdís_Grímsdóttir
Ósinn var sléttur.	Eðvarð_Ingólfsson
Það dugði.	Elín_Pálmadóttir
Og það er honum að þakka.	Vigdís_Grímsdóttir
Með gula munstrinu.	Vigdís_Grímsdóttir
Úti á lífsins ólgusjó asnast þessi hundur.	Eðvarð_Ingólfsson
Hitti einn.	Vigdís_Grímsdóttir
Hugurinn krumpaður.	Sigmundur_Ernir_Rúnarsson
Sér á báti.	Sigmundur_Ernir_Rúnarsson
Hristi hausinn.	Vigdís_Grímsdóttir
Mér fannst þetta yndislegur tími.	Guðlaug_Richter
Í þessari stóru stofu?	Andrés_Indriðason
Einhver gæti spilað á þetta hljóðfæri.	Lena_og_Árni_Bergmann
Svo átt að fara í leiki.	Lena_og_Árni_Bergmann
Allt í einu heyrðum við hljóð.	Eðvarð_Ingólfsson
Þeir eru með störu.	Vigdís_Grímsdóttir
Hlaut að vera Fjóla.	Andrés_Indriðason
Beið eftir að hann segði eitthvað.	Andrés_Indriðason
Ég náði í smápeninga eftir ýmsum leiðum.	Eðvarð_Ingólfsson
Hvers vegna læturðu svona, Friðrik?	Ólafur_Jóhann_Ólafsson
Lykst um mig í neyð.	Vigdís_Grímsdóttir
Er þetta satt?	Andrés_Indriðason
Af hverju glápirðu svona á gæjann?	Andrés_Indriðason
Því miður.	Sigmundur_Ernir_Rúnarsson
Aftur á móti var spurning með peningana.	Andrés_Indriðason
Við hefðum betur skammast okkar.	Sigmundur_Ernir_Rúnarsson
Ég tæmdi úr glasinu.	Ólafur_Jóhann_Ólafsson
Að ógleymdum ísskápnum.	Sigmundur_Ernir_Rúnarsson
Komdu aftur Ísbjörg mín.	Vigdís_Grímsdóttir
Þær koma úr loftinu og veggjunum.	Vigdís_Grímsdóttir
Þá gáfumst við upp.	Guðlaug_Richter
hinn eina sanna!	Andrés_Indriðason
Þau voru stödd í litlum skála.	Guðlaug_Richter
Hatrið blundar á meðan ég reikna.	Vigdís_Grímsdóttir
Hún óskar þess að hann verði minn.	Vigdís_Grímsdóttir
Já einmitt, það er ég.	Andrés_Indriðason
Við erum að móta eftir lifandi fyrirmynd.	Elín_Pálmadóttir
Það geta víst allir tekið undir það.	Andrés_Indriðason
Steytti krepptan hnefa að Tom.	Andrés_Indriðason
Hvernig myndi þetta enda?	Eðvarð_Ingólfsson
Heldurðu að við yrðum ekki góð saman?	Andrés_Indriðason
Og utanum hann.	Vigdís_Grímsdóttir
